quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q22,2026-09-08 05:15,2026-09-08 03:15,158.83,158.85,150.13,51.55,-16.7,27.18,87.51,652.85,99.92,12.41,SELL Spot,Settled
Q23,2026-09-08 05:30,2026-09-08 03:30,169.99,170.03,161.45,62.71,-5.54,32.92,97.77,729.36,85.52,12.25,SELL Spot,Settled
Q24,2026-09-08 05:45,2026-09-08 03:45,189.3,189.31,180.71,82.02,13.77,47.67,116.26,867.3,189.3,73.04,SELL Spot,Settled
Q25,2026-09-08 06:00,2026-09-08 04:00,186.04,186.06,176.19,78.76,10.51,43.06,112.46,838.93,268.91,156.45,SELL Spot,Settled
Q26,2026-09-08 06:15,2026-09-08 04:15,202.7,202.73,193.88,95.42,27.17,69.77,131.13,978.26,83.44,47.69,SELL Spot,Settled
Q27,2026-09-08 06:30,2026-09-08 04:30,209.83,209.84,201.49,102.55,107.63,96.39,152.89,1140.58,83.1,69.79,SELL Spot,Settled
Q28,2026-09-08 06:45,2026-09-08 04:45,213.37,213.37,206.51,106.09,111.17,111.21,158.77,1184.41,99.92,58.85,SELL Spot,Settled
Q29,2026-09-08 07:00,2026-09-08 05:00,241.94,241.88,232.58,134.66,132.48,131.41,184.15,1373.73,143.4,40.75,SELL Spot,Settled
Q30,2026-09-08 07:15,2026-09-08 05:15,226.03,226.05,218.69,118.75,123.83,123.01,171.16,1276.89,226.03,54.87,SELL Spot,Settled
Q31,2026-09-08 07:30,2026-09-08 05:30,215.06,215.11,208.57,107.78,112.86,117.81,161.42,1204.19,215.06,53.64,SELL Spot,Settled
Q32,2026-09-08 07:45,2026-09-08 05:45,210.76,210.74,205.64,103.48,108.56,113.51,157.44,1174.51,117.47,39.97,SELL Spot,Settled
Q33,2026-09-08 08:00,2026-09-08 06:00,230.26,230.24,222.74,122.98,120.8,133.61,175.36,1308.17,136.01,39.35,SELL Spot,Settled
Q34,2026-09-08 08:15,2026-09-08 06:15,215.84,215.85,209.72,108.56,113.64,118.98,162.35,1211.12,215.84,53.49,SELL Spot,Settled
Q35,2026-09-08 08:30,2026-09-08 06:30,200.19,200.21,195.3,92.91,97.99,107.35,147.71,1101.89,200.19,52.48,SELL Spot,Settled
Q36,2026-09-08 08:45,2026-09-08 06:45,157.51,157.52,153.97,50.23,55.31,64.67,105.36,785.96,14.58,90.78,SELL Spot,Settled
Q37,2026-09-08 09:00,2026-09-08 07:00,200.05,200.0,194.4,92.77,90.59,108.12,146.42,1092.32,1.33,145.09,SELL Spot,Settled
Q38,2026-09-08 09:15,2026-09-08 07:15,166.66,166.67,162.42,59.38,64.46,73.82,114.33,852.94,8.0,106.33,SELL Spot,Settled
Q39,2026-09-08 09:30,2026-09-08 07:30,134.18,134.17,130.9,26.9,31.98,41.34,82.08,612.34,8.6,73.48,SELL Spot,Settled
Q40,2026-09-08 09:45,2026-09-08 07:45,97.96,97.96,96.03,-9.32,-4.24,5.12,46.2,344.62,18.73,27.47,SELL Spot,Settled
Q41,2026-09-08 10:00,2026-09-08 08:00,141.09,141.13,137.85,33.81,31.63,48.24,87.92,655.85,83.44,4.48,SELL Spot,Settled
Q42,2026-09-08 10:15,2026-09-08 08:15,121.63,121.63,119.34,14.35,12.17,32.1,69.26,516.68,199.6,130.34,SELL Spot,Settled
Q43,2026-09-08 10:30,2026-09-08 08:30,92.84,92.78,90.64,-14.44,84.83,3.78,55.92,417.2,92.84,36.92,SELL Spot,Settled
Q44,2026-09-08 10:45,2026-09-08 08:45,42.91,42.88,40.69,-64.37,-2.51,-49.26,-0.21,-1.6,30.9,31.11,SELL Spot,Settled
Q45,2026-09-08 11:00,2026-09-08 09:00,93.55,93.57,91.62,-13.73,-8.65,2.88,42.17,314.61,48.84,6.67,SELL Spot,Settled
Q46,2026-09-08 11:15,2026-09-08 09:15,60.7,60.71,58.87,-46.58,52.69,-27.73,24.0,179.05,60.7,36.7,SELL Spot,Settled
Q47,2026-09-08 11:30,2026-09-08 09:30,35.01,35.03,33.18,-72.27,-46.86,-52.62,-12.73,-94.97,120.28,133.01,SELL Spot,Settled
Q48,2026-09-08 11:45,2026-09-08 09:45,14.52,14.5,12.51,-92.76,6.51,-72.63,-22.01,-164.16,14.52,36.53,SELL Spot,Settled
Q49,2026-09-08 12:00,2026-09-08 10:00,22.87,22.84,20.9,-84.41,14.86,-58.79,-12.69,-94.64,-6.69,6.0,SELL Spot,Settled
Q50,2026-09-08 12:15,2026-09-08 10:15,16.64,16.68,14.34,-90.64,-143.11,-101.06,-48.27,-360.13,16.64,64.91,SELL Spot,Settled
Q51,2026-09-08 12:30,2026-09-08 10:30,24.28,24.33,21.83,-83.0,-135.47,-94.54,-40.87,-304.85,24.28,65.15,SELL Spot,Settled
Q52,2026-09-08 12:45,2026-09-08 10:45,23.36,23.36,20.73,-83.92,-136.39,-94.09,-41.6,-310.34,-13.17,28.43,SELL Spot,Settled
Q53,2026-09-08 13:00,2026-09-08 11:00,13.61,13.56,11.15,-93.67,-88.59,-78.36,-38.14,-284.54,-11.08,27.06,SELL Spot,Settled
Q54,2026-09-08 13:15,2026-09-08 11:15,13.42,13.44,11.07,-93.86,-146.33,-102.5,-51.2,-381.95,-10.0,41.2,SELL Spot,Settled
Q55,2026-09-08 13:30,2026-09-08 11:30,12.08,12.08,7.45,-95.2,-147.67,-110.7,-54.3,-405.09,-18.7,35.6,SELL Spot,Settled
Q56,2026-09-08 13:45,2026-09-08 11:45,17.6,17.62,12.54,-89.68,-155.46,-104.67,-50.81,-379.03,17.6,68.41,SELL Spot,Settled
Q57,2026-09-08 14:00,2026-09-08 12:00,11.39,11.36,7.47,-95.89,-90.81,-77.76,-40.22,-300.05,-33.92,6.3,SELL Spot,Settled
Q58,2026-09-08 14:15,2026-09-08 12:15,23.23,23.28,19.53,-84.05,-151.37,-98.96,-45.06,-336.13,-37.46,7.6,SELL Spot,Settled
Q59,2026-09-08 14:30,2026-09-08 12:30,24.25,24.25,16.96,-83.03,-150.35,-97.24,-44.81,-334.26,-29.88,14.93,SELL Spot,Settled
Q60,2026-09-08 14:45,2026-09-08 12:45,29.53,29.49,21.99,-77.75,-145.07,-89.69,-39.2,-292.45,-26.14,13.06,SELL Spot,Settled
Q61,2026-09-08 15:00,2026-09-08 13:00,14.06,14.02,4.78,-93.22,-160.54,-105.18,-55.1,-411.07,-22.26,32.84,SELL Spot,Settled
Q62,2026-09-08 15:15,2026-09-08 13:15,22.74,22.8,14.1,-84.54,-151.86,-95.42,-46.05,-343.54,-38.75,7.3,SELL Spot,Settled
Q63,2026-09-08 15:30,2026-09-08 13:30,60.88,60.92,52.39,-46.4,-113.72,-69.69,-10.05,-74.97,-34.03,23.98,SELL Spot,Settled
Q64,2026-09-08 15:45,2026-09-08 13:45,75.92,75.91,66.02,-31.36,-114.01,-76.67,-1.55,-11.53,-10.97,9.42,SELL Spot,Settled
Q65,2026-09-08 16:00,2026-09-08 14:00,14.68,14.72,6.19,-92.6,-159.92,-107.08,-54.71,-408.14,-18.7,36.01,SELL Spot,Settled
Q66,2026-09-08 16:15,2026-09-08 14:15,45.61,45.62,35.87,-61.67,-142.88,-107.49,-31.68,-236.35,-29.94,1.74,SELL Spot,Settled
Q67,2026-09-08 16:30,2026-09-08 14:30,113.7,113.72,103.68,6.42,-76.23,-36.77,36.58,272.92,60.55,23.97,SELL Spot,Settled
Q68,2026-09-08 16:45,2026-09-08 14:45,141.73,141.78,130.62,34.45,-48.2,-8.74,64.36,480.09,68.0,3.64,SELL Spot,Settled
Q69,2026-09-08 17:00,2026-09-08 15:00,139.99,139.96,129.45,32.71,-49.94,0.61,64.68,482.49,12.86,51.82,SELL Spot,Settled
Q70,2026-09-08 17:15,2026-09-08 15:15,146.48,146.5,135.58,39.2,-43.45,-9.42,68.2,508.78,55.42,12.78,SELL Spot,Settled
Q71,2026-09-08 17:30,2026-09-08 15:30,171.69,171.64,159.94,64.41,-18.24,11.44,92.42,689.47,171.69,79.27,SELL Spot,Settled
Q72,2026-09-08 17:45,2026-09-08 15:45,210.09,210.16,197.81,102.81,20.16,49.84,130.72,975.19,102.0,28.72,SELL Spot,Settled
Q73,2026-09-08 18:00,2026-09-08 16:00,164.17,164.12,151.77,56.89,-25.76,3.92,84.74,632.19,141.2,56.46,SELL Spot,Settled
Q74,2026-09-08 18:15,2026-09-08 16:15,203.67,203.71,191.37,96.39,13.74,46.8,124.88,931.61,203.67,78.79,SELL Spot,Settled
Q75,2026-09-08 18:30,2026-09-08 16:30,213.59,213.58,201.41,106.31,23.66,59.78,135.35,1009.74,213.59,78.24,SELL Spot,Settled
Q76,2026-09-08 18:45,2026-09-08 16:45,240.47,240.47,228.82,133.19,50.54,97.01,164.18,1224.75,240.47,76.29,SELL Spot,Settled
Q77,2026-09-08 19:00,2026-09-08 17:00,217.87,217.89,205.76,110.59,27.94,63.3,139.52,1040.85,721.2,581.68,SELL Spot,Settled
Q78,2026-09-08 19:15,2026-09-08 17:15,233.33,233.32,222.06,126.05,131.13,127.83,177.06,1320.88,802.8,625.74,SELL Spot,Settled
Q79,2026-09-08 19:30,2026-09-08 17:30,257.06,257.06,246.09,149.78,154.86,151.09,200.79,1497.87,669.0,468.21,SELL Spot,Settled
Q80,2026-09-08 19:45,2026-09-08 17:45,268.8,268.79,258.51,161.52,166.6,162.83,212.69,1586.66,802.8,590.11,SELL Spot,Settled
Q81,2026-09-08 20:00,2026-09-08 18:00,274.1,274.06,263.2,166.82,179.41,168.43,219.02,1633.91,936.6,717.58,SELL Spot,Settled
Q82,2026-09-08 20:15,2026-09-08 18:15,268.7,268.64,258.36,161.42,166.5,162.56,212.54,1585.52,669.0,456.46,SELL Spot,Settled
Q83,2026-09-08 20:30,2026-09-08 18:30,256.08,256.08,245.84,148.8,172.34,164.5,205.3,1531.54,256.08,50.78,SELL Spot,Settled
Q84,2026-09-08 20:45,2026-09-08 18:45,235.66,235.72,225.85,128.38,133.46,145.79,182.5,1361.48,235.66,53.16,SELL Spot,Settled
Q85,2026-09-08 21:00,2026-09-08 19:00,245.69,245.63,235.45,138.41,161.95,143.78,193.08,1440.41,149.5,43.58,SELL Spot,Settled
Q86,2026-09-08 21:15,2026-09-08 19:15,221.97,221.99,212.33,114.69,119.77,123.53,167.34,1248.37,116.39,50.95,SELL Spot,Settled
Q87,2026-09-08 21:30,2026-09-08 19:30,211.46,211.41,201.81,104.18,123.94,111.24,158.73,1184.11,75.54,83.19,SELL Spot,Settled
Q88,2026-09-08 21:45,2026-09-08 19:45,196.72,196.74,187.86,89.44,94.52,96.79,142.02,1059.5,196.72,54.7,SELL Spot,Settled
Q89,2026-09-08 22:00,2026-09-08 20:00,206.99,207.0,198.24,99.71,104.79,111.89,153.16,1142.6,206.99,53.83,SELL Spot,Settled
Q90,2026-09-08 22:15,2026-09-08 20:15,197.16,197.15,188.37,89.88,87.7,104.16,142.59,1063.71,91.76,50.83,SELL Spot,Settled
Q91,2026-09-08 22:30,2026-09-08 20:30,193.73,193.73,184.94,86.45,111.34,101.44,143.38,1069.64,102.72,40.66,SELL Spot,Settled
Q92,2026-09-08 22:45,2026-09-08 20:45,185.26,185.25,176.73,77.98,103.39,97.15,135.78,1012.95,77.12,58.66,SELL Spot,Settled
Q93,2026-09-08 23:00,2026-09-08 21:00,190.56,190.6,181.77,83.28,145.14,107.44,147.43,1099.82,80.8,66.63,SELL Spot,Settled
Q94,2026-09-08 23:15,2026-09-08 21:15,179.99,180.0,171.54,72.71,171.98,96.98,142.62,1063.95,179.99,37.37,SELL Spot,Settled
Q95,2026-09-08 23:30,2026-09-08 21:30,176.6,176.57,168.21,69.32,168.59,141.84,147.68,1101.69,176.6,28.92,SELL Spot,Settled
Q96,2026-09-08 23:45,2026-09-08 21:45,160.84,160.85,152.49,53.56,152.83,126.45,132.0,984.75,160.84,28.84,SELL Spot,Settled
