quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q17,2026-09-11 04:00,2026-09-11 02:00,165.71,165.72,163.8,115.74,158.59,118.76,145.52,1085.56,334.5,188.98,SELL Spot,Settled
Q18,2026-09-11 04:15,2026-09-11 02:15,167.11,167.15,165.09,117.14,49.0,107.53,125.45,935.82,218.0,92.55,SELL Spot,Settled
Q19,2026-09-11 04:30,2026-09-11 02:30,167.31,167.31,165.34,117.34,49.2,107.74,125.65,937.34,267.6,141.95,SELL Spot,Settled
Q20,2026-09-11 04:45,2026-09-11 02:45,168.5,168.51,166.41,118.53,50.39,110.1,127.04,947.71,168.5,41.46,SELL Spot,Settled
Q21,2026-09-11 05:00,2026-09-11 03:00,170.45,170.46,168.28,120.48,52.34,108.94,128.38,957.68,116.83,11.55,SELL Spot,Settled
Q22,2026-09-11 05:15,2026-09-11 03:15,173.72,173.7,171.6,123.75,55.61,112.95,131.79,983.16,110.01,21.78,SELL Spot,Settled
Q23,2026-09-11 05:30,2026-09-11 03:30,176.05,176.06,173.85,126.08,58.41,111.11,133.4,995.16,102.26,31.14,SELL Spot,Settled
Q24,2026-09-11 05:45,2026-09-11 03:45,183.04,183.05,180.7,133.07,46.86,113.45,136.29,1016.71,183.04,46.75,SELL Spot,Settled
Q25,2026-09-11 06:00,2026-09-11 04:00,189.99,190.03,187.42,140.02,71.88,120.85,146.38,1091.99,254.18,107.8,SELL Spot,Settled
Q26,2026-09-11 06:15,2026-09-11 04:15,199.39,199.4,196.76,149.42,63.21,128.34,152.29,1136.12,291.34,139.05,SELL Spot,Settled
Q27,2026-09-11 06:30,2026-09-11 04:30,205.38,205.28,202.54,155.41,90.64,137.78,162.55,1212.63,327.78,165.23,SELL Spot,Settled
Q28,2026-09-11 06:45,2026-09-11 04:45,213.05,213.01,209.63,163.08,170.93,157.57,184.88,1379.21,213.05,28.17,SELL Spot,Settled
Q29,2026-09-11 07:00,2026-09-11 05:00,220.95,220.88,217.66,170.98,178.83,164.08,192.54,1436.32,120.0,72.54,SELL Spot,Settled
Q30,2026-09-11 07:15,2026-09-11 05:15,223.61,223.56,220.65,173.64,100.9,164.6,181.03,1350.52,223.61,42.58,SELL Spot,Settled
Q31,2026-09-11 07:30,2026-09-11 05:30,223.97,224.06,221.13,174.0,101.26,170.19,182.45,1361.08,223.97,41.52,SELL Spot,Settled
Q32,2026-09-11 07:45,2026-09-11 05:45,221.9,221.82,219.64,171.93,91.2,158.48,177.26,1322.38,313.51,136.25,SELL Spot,Settled
Q33,2026-09-11 08:00,2026-09-11 06:00,233.15,233.15,230.42,183.18,115.04,168.6,190.37,1420.16,327.78,137.41,SELL Spot,Settled
Q34,2026-09-11 08:15,2026-09-11 06:15,223.03,223.03,220.01,173.06,100.32,169.0,181.4,1353.25,401.4,220.0,SELL Spot,Settled
Q35,2026-09-11 08:30,2026-09-11 06:30,212.62,212.58,210.01,162.65,205.5,177.94,194.6,1451.73,387.68,193.08,SELL Spot,Settled
Q36,2026-09-11 08:45,2026-09-11 06:45,185.65,185.67,183.28,135.68,178.53,151.25,167.75,1251.43,401.4,233.65,SELL Spot,Settled
Q37,2026-09-11 09:00,2026-09-11 07:00,203.59,203.57,200.36,153.62,196.47,170.62,185.76,1385.81,535.02,349.26,SELL Spot,Settled
Q38,2026-09-11 09:15,2026-09-11 07:15,200.11,200.13,197.68,150.14,192.99,167.22,182.48,1361.33,535.11,352.63,SELL Spot,Settled
Q39,2026-09-11 09:30,2026-09-11 07:30,191.74,191.7,189.35,141.77,184.62,158.85,174.11,1298.87,468.26,294.15,SELL Spot,Settled
Q40,2026-09-11 09:45,2026-09-11 07:45,180.75,180.74,178.41,130.78,173.63,147.31,163.03,1216.24,367.92,204.89,SELL Spot,Settled
Q41,2026-09-11 10:00,2026-09-11 08:00,204.6,204.59,202.4,154.63,197.48,172.44,187.16,1396.21,400.03,212.87,SELL Spot,Settled
Q42,2026-09-11 10:15,2026-09-11 08:15,175.08,175.07,172.73,125.11,167.96,130.31,155.2,1157.79,327.78,172.58,SELL Spot,Settled
Q43,2026-09-11 10:30,2026-09-11 08:30,169.13,169.1,167.09,119.16,162.01,135.21,151.39,1129.34,334.5,183.11,SELL Spot,Settled
Q44,2026-09-11 10:45,2026-09-11 08:45,164.01,164.1,162.13,114.04,156.89,120.35,144.47,1077.76,256.45,111.98,SELL Spot,Settled
Q45,2026-09-11 11:00,2026-09-11 09:00,157.97,158.04,155.98,108.0,150.85,111.96,137.95,1029.14,157.97,20.02,SELL Spot,Settled
Q46,2026-09-11 11:15,2026-09-11 09:15,152.6,152.55,150.83,102.63,145.48,107.82,132.84,990.97,152.6,19.76,SELL Spot,Settled
Q47,2026-09-11 11:30,2026-09-11 09:30,146.26,146.24,144.47,96.29,139.14,101.89,126.58,944.28,57.33,69.25,SELL Spot,Settled
Q48,2026-09-11 11:45,2026-09-11 09:45,140.9,140.95,139.05,90.93,133.78,95.82,121.09,903.33,44.57,76.52,SELL Spot,Settled
Q49,2026-09-11 12:00,2026-09-11 10:00,139.66,139.66,137.93,89.69,132.54,92.28,119.43,890.91,34.87,84.56,SELL Spot,Settled
Q50,2026-09-11 12:15,2026-09-11 10:15,126.96,126.92,125.1,76.99,119.84,79.58,106.69,795.89,126.96,20.27,SELL Spot,Settled
Q51,2026-09-11 12:30,2026-09-11 10:30,133.01,133.08,131.14,83.04,195.17,84.92,124.51,928.87,133.01,8.5,SELL Spot,Settled
Q52,2026-09-11 12:45,2026-09-11 10:45,138.39,138.46,136.47,88.42,196.13,89.79,129.03,962.54,142.27,13.24,SELL Spot,Settled
Q53,2026-09-11 13:00,2026-09-11 11:00,127.0,126.99,125.12,77.03,186.46,77.51,117.75,878.44,150.53,32.78,SELL Spot,Settled
Q54,2026-09-11 13:15,2026-09-11 11:15,133.09,133.03,131.14,83.12,128.96,84.43,113.06,843.42,157.91,44.85,SELL Spot,Settled
Q55,2026-09-11 13:30,2026-09-11 11:30,137.26,137.19,135.24,87.29,133.13,88.16,117.13,873.78,142.27,25.14,SELL Spot,Settled
Q56,2026-09-11 13:45,2026-09-11 11:45,140.5,140.53,138.21,90.53,136.37,91.53,120.36,897.85,140.5,20.14,SELL Spot,Settled
Q57,2026-09-11 14:00,2026-09-11 12:00,140.97,140.96,138.91,91.0,136.79,85.72,119.66,892.69,140.97,21.31,SELL Spot,Settled
Q58,2026-09-11 14:15,2026-09-11 12:15,146.1,146.05,143.66,96.13,141.97,95.27,125.55,936.59,-49.89,175.44,SELL Spot,Settled
Q59,2026-09-11 14:30,2026-09-11 12:30,149.73,149.71,147.15,99.76,145.6,97.28,128.85,961.2,-154.34,283.19,SELL Spot,Settled
Q60,2026-09-11 14:45,2026-09-11 12:45,153.79,153.79,151.28,103.82,149.66,100.08,132.69,989.84,-18.95,151.64,SELL Spot,Settled
Q61,2026-09-11 15:00,2026-09-11 13:00,153.6,153.58,151.51,103.63,63.54,89.68,115.89,864.55,42.96,72.93,SELL Spot,Settled
Q62,2026-09-11 15:15,2026-09-11 13:15,156.37,156.39,153.47,106.4,80.11,91.97,120.77,900.93,19.38,101.39,SELL Spot,Settled
Q63,2026-09-11 15:30,2026-09-11 13:30,160.27,160.23,157.61,110.3,98.57,95.48,127.13,948.41,13.46,113.67,SELL Spot,Settled
Q64,2026-09-11 15:45,2026-09-11 13:45,172.83,172.85,169.9,122.86,110.08,107.05,139.28,1039.01,19.05,120.23,SELL Spot,Settled
Q65,2026-09-11 16:00,2026-09-11 14:00,158.29,158.34,155.95,108.32,81.99,93.84,122.8,916.1,22.0,100.8,SELL Spot,Settled
Q66,2026-09-11 16:15,2026-09-11 14:15,174.92,174.95,171.8,124.95,111.21,103.08,140.01,1044.47,43.0,97.01,SELL Spot,Settled
Q67,2026-09-11 16:30,2026-09-11 14:30,191.45,191.44,188.07,141.48,127.74,116.57,155.89,1162.96,82.57,73.32,SELL Spot,Settled
Q68,2026-09-11 16:45,2026-09-11 14:45,201.54,201.57,198.14,151.57,137.83,125.72,165.81,1236.94,70.0,95.81,SELL Spot,Settled
Q69,2026-09-11 17:00,2026-09-11 15:00,181.92,181.96,178.52,131.95,118.21,104.52,145.89,1088.34,97.07,48.82,SELL Spot,Settled
Q70,2026-09-11 17:15,2026-09-11 15:15,206.01,206.04,202.56,156.04,142.3,127.67,169.79,1266.61,99.96,69.83,SELL Spot,Settled
Q71,2026-09-11 17:30,2026-09-11 15:30,216.77,216.75,212.85,166.8,153.06,138.96,180.53,1346.77,260.44,79.91,SELL Spot,Settled
Q72,2026-09-11 17:45,2026-09-11 15:45,232.44,232.45,228.93,182.47,168.73,153.15,196.02,1462.29,232.44,36.42,SELL Spot,Settled
Q73,2026-09-11 18:00,2026-09-11 16:00,216.92,216.97,213.61,166.95,140.62,138.9,178.63,1332.59,217.42,38.79,SELL Spot,Settled
Q74,2026-09-11 18:15,2026-09-11 16:15,238.01,238.03,234.35,188.04,161.71,160.65,199.76,1490.23,238.01,38.25,SELL Spot,Settled
Q75,2026-09-11 18:30,2026-09-11 16:30,260.78,260.77,256.15,210.81,219.05,193.03,230.08,1716.38,135.03,95.05,SELL Spot,Settled
Q76,2026-09-11 18:45,2026-09-11 16:45,278.23,278.2,273.25,228.26,236.5,211.84,247.7,1847.85,278.23,30.53,SELL Spot,Settled
Q77,2026-09-11 19:00,2026-09-11 17:00,289.65,289.63,285.09,239.68,247.92,225.81,259.7,1937.39,139.69,120.01,SELL Spot,Settled
Q78,2026-09-11 19:15,2026-09-11 17:15,300.4,300.38,295.83,250.43,258.67,240.07,271.12,2022.57,154.52,116.6,SELL Spot,Settled
Q79,2026-09-11 19:30,2026-09-11 17:30,322.69,322.76,318.58,272.72,280.96,264.6,293.96,2192.93,97.07,196.89,SELL Spot,Settled
Q80,2026-09-11 19:45,2026-09-11 17:45,327.56,327.59,323.58,277.59,285.83,269.56,298.87,2229.54,65.96,232.91,SELL Spot,Settled
Q81,2026-09-11 20:00,2026-09-11 18:00,316.48,316.49,312.52,266.51,274.75,255.11,287.15,2142.11,316.48,29.33,SELL Spot,Settled
Q82,2026-09-11 20:15,2026-09-11 18:15,295.44,295.47,291.97,245.47,229.06,236.7,262.49,1958.16,295.44,32.95,SELL Spot,Settled
Q83,2026-09-11 20:30,2026-09-11 18:30,277.42,277.4,274.11,227.45,221.41,217.12,245.98,1834.97,277.42,31.44,SELL Spot,Settled
Q84,2026-09-11 20:45,2026-09-11 18:45,267.9,267.89,264.68,217.93,190.45,208.15,232.9,1737.45,303.73,70.83,SELL Spot,Settled
Q85,2026-09-11 21:00,2026-09-11 19:00,270.47,270.46,267.08,220.5,206.49,212.04,238.0,1775.49,270.47,32.47,SELL Spot,Settled
Q86,2026-09-11 21:15,2026-09-11 19:15,245.25,245.24,241.89,195.28,194.1,188.4,215.29,1606.06,95.0,120.29,SELL Spot,Settled
Q87,2026-09-11 21:30,2026-09-11 19:30,236.0,236.07,232.61,186.03,161.89,186.72,203.55,1518.5,65.96,137.59,SELL Spot,Settled
Q88,2026-09-11 21:45,2026-09-11 19:45,228.79,228.84,225.28,178.82,174.74,176.72,199.22,1486.19,73.58,125.64,SELL Spot,Settled
Q89,2026-09-11 22:00,2026-09-11 20:00,234.01,234.0,230.73,184.04,165.43,171.19,199.94,1491.52,65.96,133.98,SELL Spot,Settled
Q90,2026-09-11 22:15,2026-09-11 20:15,225.01,224.97,221.96,175.04,138.99,155.72,186.75,1393.18,80.13,106.62,SELL Spot,Settled
Q91,2026-09-11 22:30,2026-09-11 20:30,222.31,222.36,219.28,172.34,135.66,152.09,183.8,1371.12,65.96,117.84,SELL Spot,Settled
Q92,2026-09-11 22:45,2026-09-11 20:45,218.53,218.52,215.61,168.56,136.65,153.09,181.75,1355.88,274.62,92.87,SELL Spot,Settled
Q93,2026-09-11 23:00,2026-09-11 21:00,216.99,216.97,213.79,167.02,152.55,152.62,183.35,1367.77,272.12,88.77,SELL Spot,Settled
Q94,2026-09-11 23:15,2026-09-11 21:15,206.96,207.06,203.72,156.99,68.29,129.05,158.01,1178.77,316.25,158.24,SELL Spot,Settled
Q95,2026-09-11 23:30,2026-09-11 21:30,202.37,202.33,199.15,152.4,68.11,153.32,159.66,1191.05,202.37,42.71,SELL Spot,Settled
Q96,2026-09-11 23:45,2026-09-11 21:45,192.0,192.02,188.8,142.03,55.82,135.62,147.58,1100.93,192.0,44.42,SELL Spot,Settled
