quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q20,2026-09-09 04:45,2026-09-09 02:45,137.51,137.53,132.8,109.38,90.89,102.58,114.86,856.85,137.51,22.65,SELL Spot,Settled
Q21,2026-09-09 05:00,2026-09-09 03:00,136.73,136.7,131.62,108.6,90.11,102.47,114.12,851.37,204.0,89.88,SELL Spot,Settled
Q22,2026-09-09 05:15,2026-09-09 03:15,138.23,138.26,133.53,110.1,91.61,102.26,115.37,860.69,167.39,52.02,SELL Spot,Settled
Q23,2026-09-09 05:30,2026-09-09 03:30,143.62,143.64,139.04,115.49,97.0,109.49,121.16,903.83,188.04,66.88,SELL Spot,Settled
Q24,2026-09-09 05:45,2026-09-09 03:45,149.71,149.73,145.31,121.58,106.12,123.06,129.39,965.22,149.71,20.32,SELL Spot,Settled
Q25,2026-09-09 06:00,2026-09-09 04:00,154.13,154.09,148.59,126.0,107.51,115.8,130.62,974.4,154.13,23.51,SELL Spot,Settled
Q26,2026-09-09 06:15,2026-09-09 04:15,174.68,174.65,170.22,146.55,128.06,132.93,150.7,1124.2,94.73,55.97,SELL Spot,Settled
Q27,2026-09-09 06:30,2026-09-09 04:30,180.28,180.26,175.95,152.15,133.66,135.76,155.77,1162.03,90.2,65.57,SELL Spot,Settled
Q28,2026-09-09 06:45,2026-09-09 04:45,189.28,189.26,185.54,161.15,145.74,159.88,168.54,1257.3,109.28,59.26,SELL Spot,Settled
Q29,2026-09-09 07:00,2026-09-09 05:00,201.29,201.26,196.83,173.16,157.75,155.78,177.16,1321.58,201.29,24.13,SELL Spot,Settled
Q30,2026-09-09 07:15,2026-09-09 05:15,199.96,199.94,196.26,171.83,156.42,176.04,180.33,1345.27,199.96,19.63,SELL Spot,Settled
Q31,2026-09-09 07:30,2026-09-09 05:30,198.42,198.46,195.13,170.29,154.88,174.99,178.98,1335.22,116.43,62.55,SELL Spot,Settled
Q32,2026-09-09 07:45,2026-09-09 05:45,195.87,195.92,192.95,167.74,152.33,171.75,176.37,1315.73,65.75,110.62,SELL Spot,Settled
Q33,2026-09-09 08:00,2026-09-09 06:00,220.04,220.0,217.04,191.91,176.5,192.78,199.88,1491.08,-7.05,206.93,SELL Spot,Settled
Q34,2026-09-09 08:15,2026-09-09 06:15,201.97,202.04,199.31,173.84,158.43,175.13,181.98,1357.58,116.08,65.9,SELL Spot,Settled
Q35,2026-09-09 08:30,2026-09-09 06:30,195.82,195.87,193.33,167.69,152.28,169.07,175.88,1312.07,0.77,175.11,SELL Spot,Settled
Q36,2026-09-09 08:45,2026-09-09 06:45,174.43,174.42,172.19,146.3,130.89,147.01,154.39,1151.77,62.72,91.67,SELL Spot,Settled
Q37,2026-09-09 09:00,2026-09-09 07:00,190.93,190.94,188.38,162.8,144.31,160.19,169.56,1264.93,117.97,51.59,SELL Spot,Settled
Q38,2026-09-09 09:15,2026-09-09 07:15,159.43,159.4,157.17,131.3,115.89,132.44,139.47,1040.46,32.44,107.03,SELL Spot,Settled
Q39,2026-09-09 09:30,2026-09-09 07:30,145.44,145.4,143.44,117.31,101.9,118.09,125.46,935.94,61.17,64.29,SELL Spot,Settled
Q40,2026-09-09 09:45,2026-09-09 07:45,131.39,131.4,129.68,103.26,87.85,104.32,111.54,832.06,66.57,44.97,SELL Spot,Settled
Q41,2026-09-09 10:00,2026-09-09 08:00,131.83,131.82,129.39,103.7,85.21,97.6,109.78,818.94,60.03,49.75,SELL Spot,Settled
Q42,2026-09-09 10:15,2026-09-09 08:15,126.17,126.17,124.22,98.04,82.63,98.16,106.07,791.32,126.17,20.1,SELL Spot,Settled
Q43,2026-09-09 10:30,2026-09-09 08:30,117.93,117.96,116.27,89.8,71.31,87.93,96.89,722.84,117.93,21.04,SELL Spot,Settled
Q44,2026-09-09 10:45,2026-09-09 08:45,98.94,98.98,97.42,70.81,52.32,71.11,78.37,584.64,98.94,20.57,SELL Spot,Settled
Q45,2026-09-09 11:00,2026-09-09 09:00,118.43,118.4,116.8,90.3,74.89,88.5,98.01,731.15,146.58,48.57,SELL Spot,Settled
Q46,2026-09-09 11:15,2026-09-09 09:15,105.53,105.49,103.98,77.4,58.91,75.11,84.42,629.77,165.22,80.8,SELL Spot,Settled
Q47,2026-09-09 11:30,2026-09-09 09:30,90.84,90.85,89.33,62.71,47.3,63.41,70.95,529.3,161.6,90.65,SELL Spot,Settled
Q48,2026-09-09 11:45,2026-09-09 09:45,79.76,79.74,78.41,51.63,33.14,51.29,59.09,440.78,145.2,86.11,SELL Spot,Settled
Q49,2026-09-09 12:00,2026-09-09 10:00,106.6,106.55,105.34,78.47,63.06,78.07,86.53,645.52,106.6,20.07,SELL Spot,Settled
Q50,2026-09-09 12:15,2026-09-09 10:15,86.82,86.78,85.55,58.69,43.24,61.34,67.36,502.49,86.82,19.46,SELL Spot,Settled
Q51,2026-09-09 12:30,2026-09-09 10:30,82.53,82.52,81.18,54.4,80.34,57.47,71.27,531.7,668.9,597.63,SELL Spot,Settled
Q52,2026-09-09 12:45,2026-09-09 10:45,71.39,71.4,69.95,43.26,76.62,46.39,61.59,459.43,334.48,272.89,SELL Spot,Settled
Q53,2026-09-09 13:00,2026-09-09 11:00,79.23,79.27,77.84,51.1,79.78,54.34,68.55,511.35,119.12,50.57,SELL Spot,Settled
Q54,2026-09-09 13:15,2026-09-09 11:15,70.94,71.0,69.37,42.81,71.49,45.71,60.16,448.76,14.2,45.96,SELL Spot,Settled
Q55,2026-09-09 13:30,2026-09-09 11:30,62.77,62.77,60.83,34.64,58.45,27.36,48.89,364.71,31.19,17.7,SELL Spot,Settled
Q56,2026-09-09 13:45,2026-09-09 11:45,57.1,57.11,55.04,28.97,52.78,22.93,43.45,324.12,16.94,26.51,SELL Spot,Settled
Q57,2026-09-09 14:00,2026-09-09 12:00,61.13,61.13,59.23,33.0,56.81,25.23,47.16,351.83,12.99,34.17,SELL Spot,Settled
Q58,2026-09-09 14:15,2026-09-09 12:15,62.67,62.72,60.23,34.54,58.35,28.0,48.85,364.4,12.38,36.47,SELL Spot,Settled
Q59,2026-09-09 14:30,2026-09-09 12:30,60.66,60.65,57.29,32.53,56.34,21.22,45.68,340.76,-24.46,70.14,SELL Spot,Settled
Q60,2026-09-09 14:45,2026-09-09 12:45,62.71,62.68,59.62,34.58,58.39,23.53,47.83,356.82,-11.76,59.59,SELL Spot,Settled
Q61,2026-09-09 15:00,2026-09-09 13:00,59.05,59.05,56.33,30.92,-41.16,20.03,25.45,189.88,133.02,107.57,SELL Spot,Settled
Q62,2026-09-09 15:15,2026-09-09 13:15,68.55,68.57,65.02,40.42,-31.66,29.6,34.81,259.68,98.87,64.06,SELL Spot,Settled
Q63,2026-09-09 15:30,2026-09-09 13:30,76.85,76.87,73.98,48.72,-23.36,38.6,43.38,323.64,76.85,33.47,SELL Spot,Settled
Q64,2026-09-09 15:45,2026-09-09 13:45,80.81,80.81,77.71,52.68,-19.4,42.64,47.31,352.91,17.3,30.01,SELL Spot,Settled
Q65,2026-09-09 16:00,2026-09-09 14:00,66.04,66.05,62.91,37.91,56.13,28.49,50.39,375.91,14.44,35.95,SELL Spot,Settled
Q66,2026-09-09 16:15,2026-09-09 14:15,86.19,86.24,82.97,58.06,76.28,48.79,70.56,526.38,8.94,61.62,SELL Spot,Settled
Q67,2026-09-09 16:30,2026-09-09 14:30,113.61,113.58,110.43,85.48,103.7,76.85,98.1,731.83,27.23,70.87,SELL Spot,Settled
Q68,2026-09-09 16:45,2026-09-09 14:45,120.9,120.92,117.37,92.77,110.99,82.9,105.08,783.91,-0.65,105.73,SELL Spot,Settled
Q69,2026-09-09 17:00,2026-09-09 15:00,104.79,104.8,101.13,76.66,94.88,66.88,88.96,663.64,104.79,15.83,SELL Spot,Settled
Q70,2026-09-09 17:15,2026-09-09 15:15,127.48,127.49,124.11,99.35,117.57,89.99,111.8,834.0,-29.24,141.04,SELL Spot,Settled
Q71,2026-09-09 17:30,2026-09-09 15:30,132.44,132.4,129.19,104.31,127.76,104.98,119.82,893.84,66.12,53.7,SELL Spot,Settled
Q72,2026-09-09 17:45,2026-09-09 15:45,141.4,141.38,138.09,113.27,136.72,114.72,128.93,961.79,130.93,2.0,SELL Spot,Settled
Q73,2026-09-09 18:00,2026-09-09 16:00,135.48,135.5,132.18,107.35,130.8,108.37,122.93,917.04,90.0,32.93,SELL Spot,Settled
Q74,2026-09-09 18:15,2026-09-09 16:15,146.66,146.6,143.29,118.53,141.98,120.44,134.26,1001.56,146.66,12.4,SELL Spot,Settled
Q75,2026-09-09 18:30,2026-09-09 16:30,151.38,151.38,147.75,123.25,146.7,117.58,137.41,1025.08,151.38,13.97,SELL Spot,Settled
Q76,2026-09-09 18:45,2026-09-09 16:45,162.56,162.64,158.82,134.43,152.65,120.93,145.98,1089.02,162.56,16.58,SELL Spot,Settled
Q77,2026-09-09 19:00,2026-09-09 17:00,165.59,165.59,161.19,137.46,155.68,125.03,149.08,1112.11,145.17,3.91,SELL Spot,Settled
Q78,2026-09-09 19:15,2026-09-09 17:15,163.73,163.72,159.77,135.6,153.82,119.49,146.56,1093.35,110.81,35.75,SELL Spot,Settled
Q79,2026-09-09 19:30,2026-09-09 17:30,158.91,158.88,155.09,130.78,149.0,115.96,142.03,1059.53,158.91,16.88,SELL Spot,Settled
Q80,2026-09-09 19:45,2026-09-09 17:45,164.46,164.49,160.8,136.33,154.55,119.64,147.25,1098.45,138.64,8.61,SELL Spot,Settled
Q81,2026-09-09 20:00,2026-09-09 18:00,163.4,163.44,159.75,135.27,158.72,126.6,148.83,1110.28,145.06,3.77,SELL Spot,Settled
Q82,2026-09-09 20:15,2026-09-09 18:15,166.85,166.9,163.37,138.72,70.08,128.67,133.96,999.32,101.98,31.98,SELL Spot,Settled
Q83,2026-09-09 20:30,2026-09-09 18:30,174.04,174.1,170.71,145.91,77.27,139.23,141.86,1058.24,174.04,32.18,SELL Spot,Settled
Q84,2026-09-09 20:45,2026-09-09 18:45,180.23,180.26,177.0,152.1,83.46,149.04,148.79,1109.97,180.23,31.44,SELL Spot,Settled
Q85,2026-09-09 21:00,2026-09-09 19:00,195.49,195.47,192.36,167.36,98.72,167.99,164.8,1229.42,38.13,126.67,SELL Spot,Settled
Q86,2026-09-09 21:15,2026-09-09 19:15,189.75,189.76,186.78,161.62,188.51,184.99,182.44,1361.01,157.86,24.58,SELL Spot,Settled
Q87,2026-09-09 21:30,2026-09-09 19:30,186.59,186.64,183.65,158.46,187.14,180.81,179.44,1338.61,262.66,83.22,SELL Spot,Settled
Q88,2026-09-09 21:45,2026-09-09 19:45,179.6,179.61,176.73,151.47,178.31,169.36,171.19,1277.11,834.5,663.31,SELL Spot,Settled
Q89,2026-09-09 22:00,2026-09-09 20:00,180.83,180.8,177.98,152.7,181.38,172.17,173.1,1291.33,180.83,7.73,SELL Spot,Settled
Q90,2026-09-09 22:15,2026-09-09 20:15,166.8,166.8,163.78,138.67,167.35,150.87,157.58,1175.54,87.76,69.82,SELL Spot,Settled
Q91,2026-09-09 22:30,2026-09-09 20:30,162.41,162.39,159.26,134.28,158.09,140.69,151.04,1126.74,49.31,101.73,SELL Spot,Settled
Q92,2026-09-09 22:45,2026-09-09 20:45,153.69,153.76,150.44,125.56,154.24,140.72,145.03,1081.94,61.45,83.58,SELL Spot,Settled
Q93,2026-09-09 23:00,2026-09-09 21:00,146.39,146.36,143.15,118.26,146.94,132.96,137.62,1026.65,135.49,2.13,SELL Spot,Settled
Q94,2026-09-09 23:15,2026-09-09 21:15,146.37,146.3,143.1,118.24,151.6,132.4,138.4,1032.44,20.82,117.58,SELL Spot,Settled
Q95,2026-09-09 23:30,2026-09-09 21:30,144.48,144.5,141.24,116.35,142.29,128.18,134.61,1004.17,151.57,16.96,SELL Spot,Settled
Q96,2026-09-09 23:45,2026-09-09 21:45,137.44,137.43,134.2,109.31,93.86,118.19,118.84,886.53,137.44,18.6,SELL Spot,Settled
