quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q28,2026-09-09 06:45,2026-09-09 04:45,188.29,188.29,192.66,163.43,192.64,152.3,177.68,1325.5,188.29,10.61,SELL Spot,Settled
Q29,2026-09-09 07:00,2026-09-09 05:00,200.95,200.92,205.86,176.09,159.14,151.62,182.1,1358.49,200.95,18.85,SELL Spot,Settled
Q30,2026-09-09 07:15,2026-09-09 05:15,199.79,199.78,204.43,174.93,204.14,175.12,191.49,1428.51,199.79,8.3,SELL Spot,Settled
Q31,2026-09-09 07:30,2026-09-09 05:30,199.06,199.06,203.45,174.2,161.75,189.55,188.56,1406.67,199.06,10.5,SELL Spot,Settled
Q32,2026-09-09 07:45,2026-09-09 05:45,196.43,196.45,200.33,171.57,329.0,190.49,207.53,1548.21,196.43,11.1,BUY Spot,Settled
Q33,2026-09-09 08:00,2026-09-09 06:00,220.07,220.07,224.43,195.21,352.64,226.8,233.79,1744.11,220.07,13.72,BUY Spot,Settled
Q34,2026-09-09 08:15,2026-09-09 06:15,202.0,201.94,205.64,177.14,334.57,216.31,217.05,1619.18,219.14,2.09,BUY Spot,Settled
Q35,2026-09-09 08:30,2026-09-09 06:30,196.01,196.05,199.33,171.15,328.58,216.65,212.26,1583.49,196.01,16.25,BUY Spot,Settled
Q36,2026-09-09 08:45,2026-09-09 06:45,172.51,172.47,175.85,147.65,305.08,170.41,184.24,1374.39,230.84,46.6,BUY Spot,Settled
Q37,2026-09-09 09:00,2026-09-09 07:00,194.43,194.38,197.81,169.57,327.0,199.91,207.66,1549.18,194.43,13.23,BUY Spot,Settled
Q38,2026-09-09 09:15,2026-09-09 07:15,162.12,162.1,165.18,137.26,294.69,168.1,175.39,1308.4,162.12,13.27,BUY Spot,Settled
Q39,2026-09-09 09:30,2026-09-09 07:30,146.29,146.3,149.37,121.43,278.86,144.11,157.95,1178.3,43.36,114.59,BUY Spot,Settled
Q40,2026-09-09 09:45,2026-09-09 07:45,133.09,133.05,135.74,108.23,265.66,134.67,145.38,1084.57,58.12,87.26,BUY Spot,Settled
Q41,2026-09-09 10:00,2026-09-09 08:00,133.76,133.7,137.04,108.9,220.6,120.65,137.63,1026.69,90.51,47.12,BUY Spot,Settled
Q42,2026-09-09 10:15,2026-09-09 08:15,128.67,128.66,131.61,103.81,261.24,131.11,141.21,1053.42,128.67,12.54,BUY Spot,Settled
Q43,2026-09-09 10:30,2026-09-09 08:30,120.47,120.46,123.07,95.61,83.16,107.65,108.9,812.36,64.89,44.01,SELL Spot,Settled
Q44,2026-09-09 10:45,2026-09-09 08:45,99.84,99.83,102.34,74.98,62.53,97.69,90.36,674.11,99.84,9.48,SELL Spot,Settled
Q45,2026-09-09 11:00,2026-09-09 09:00,120.26,120.25,123.05,95.4,124.61,100.03,112.41,838.57,120.26,7.85,SELL Spot,Settled
Q46,2026-09-09 11:15,2026-09-09 09:15,107.1,107.13,109.7,82.24,111.45,100.93,102.01,760.97,172.42,70.41,SELL Spot,Settled
Q47,2026-09-09 11:30,2026-09-09 09:30,91.47,91.44,94.06,66.61,95.82,83.09,85.92,640.98,91.47,5.55,SELL Spot,Settled
Q48,2026-09-09 11:45,2026-09-09 09:45,79.86,79.83,82.33,55.0,84.21,70.88,74.17,553.29,79.86,5.69,SELL Spot,Settled
Q49,2026-09-09 12:00,2026-09-09 10:00,107.58,107.55,110.18,82.72,111.93,81.94,98.61,735.61,240.52,141.91,SELL Spot,Settled
Q50,2026-09-09 12:15,2026-09-09 10:15,87.34,87.34,89.84,62.48,36.39,53.27,69.84,520.99,171.88,102.04,SELL Spot,Settled
Q51,2026-09-09 12:30,2026-09-09 10:30,82.99,83.06,85.49,58.13,32.04,52.96,66.31,494.64,668.9,602.59,SELL Spot,Settled
Q52,2026-09-09 12:45,2026-09-09 10:45,71.78,71.75,74.4,46.92,20.83,45.87,55.92,417.17,334.48,278.56,SELL Spot,Settled
Q53,2026-09-09 13:00,2026-09-09 11:00,79.05,79.06,81.62,54.19,28.1,49.76,62.52,466.38,79.05,16.53,SELL Spot,Settled
Q54,2026-09-09 13:15,2026-09-09 11:15,70.09,70.1,72.91,45.23,19.14,39.73,53.4,398.39,126.96,73.56,SELL Spot,Settled
Q55,2026-09-09 13:30,2026-09-09 11:30,61.65,61.63,64.82,36.79,20.45,28.04,45.6,340.15,41.64,3.96,SELL Spot,Settled
Q56,2026-09-09 13:45,2026-09-09 11:45,55.91,55.92,59.13,31.05,14.71,15.97,38.62,288.09,55.91,17.29,SELL Spot,Settled
Q57,2026-09-09 14:00,2026-09-09 12:00,60.6,60.55,63.41,35.74,7.03,24.41,42.41,316.4,32.07,10.34,SELL Spot,Settled
Q58,2026-09-09 14:15,2026-09-09 12:15,62.19,62.19,65.63,37.33,20.99,21.98,44.89,334.9,62.19,17.3,SELL Spot,Settled
Q59,2026-09-09 14:30,2026-09-09 12:30,59.7,59.66,64.11,34.84,-45.07,20.46,34.95,260.76,59.7,24.75,SELL Spot,Settled
Q60,2026-09-09 14:45,2026-09-09 12:45,61.47,61.48,65.82,36.61,-43.3,36.13,39.48,294.53,-15.17,54.65,SELL Spot,Settled
Q61,2026-09-09 15:00,2026-09-09 13:00,59.26,59.3,63.05,34.4,137.81,29.53,58.94,439.71,-27.0,85.94,HOLD,Settled
Q62,2026-09-09 15:15,2026-09-09 13:15,67.64,67.69,72.2,42.78,146.19,40.56,68.03,507.5,-28.19,96.22,HOLD,Settled
Q63,2026-09-09 15:30,2026-09-09 13:30,75.47,75.42,79.56,50.61,183.96,47.48,79.25,591.2,3.76,75.49,BUY Spot,Settled
Q64,2026-09-09 15:45,2026-09-09 13:45,79.36,79.38,83.75,54.5,172.45,49.86,81.02,604.41,79.36,1.66,BUY Spot,Settled
Q65,2026-09-09 16:00,2026-09-09 14:00,64.78,64.77,69.32,39.92,157.87,38.89,67.19,501.22,64.78,2.41,BUY Spot,Settled
Q66,2026-09-09 16:15,2026-09-09 14:15,82.98,82.98,87.99,58.12,176.07,51.18,84.32,629.05,551.38,467.06,BUY Spot,Settled
Q67,2026-09-09 16:30,2026-09-09 14:30,111.57,111.58,116.24,86.71,204.66,79.55,112.79,841.43,144.17,31.38,BUY Spot,Settled
Q68,2026-09-09 16:45,2026-09-09 14:45,118.73,118.75,123.37,93.87,211.82,87.15,120.03,895.46,118.73,1.3,BUY Spot,Settled
Q69,2026-09-09 17:00,2026-09-09 15:00,96.61,96.64,101.75,71.75,189.7,66.48,98.32,733.48,-27.78,126.1,BUY Spot,Settled
Q70,2026-09-09 17:15,2026-09-09 15:15,119.01,118.97,123.78,94.15,212.1,92.75,121.39,905.56,119.01,2.38,BUY Spot,Settled
Q71,2026-09-09 17:30,2026-09-09 15:30,128.48,128.49,133.25,103.62,221.57,99.73,130.38,972.61,72.29,58.09,BUY Spot,Settled
Q72,2026-09-09 17:45,2026-09-09 15:45,140.43,140.47,145.22,115.57,233.52,111.04,142.21,1060.88,98.12,44.09,BUY Spot,Settled
Q73,2026-09-09 18:00,2026-09-09 16:00,134.25,134.31,138.96,109.39,53.02,83.57,110.24,822.35,134.25,24.01,SELL Spot,Settled
Q74,2026-09-09 18:15,2026-09-09 16:15,154.11,154.11,158.98,129.25,72.88,105.41,130.51,973.63,154.11,23.6,SELL Spot,Settled
Q75,2026-09-09 18:30,2026-09-09 16:30,154.87,154.92,159.83,130.01,73.64,102.84,130.64,974.61,8.0,122.64,SELL Spot,Settled
Q76,2026-09-09 18:45,2026-09-09 16:45,157.92,157.94,162.85,133.06,76.69,111.02,134.7,1004.84,89.12,45.58,SELL Spot,Settled
Q77,2026-09-09 19:00,2026-09-09 17:00,168.62,168.64,173.44,143.76,87.39,122.94,145.61,1086.28,145.94,0.33,SELL Spot,Settled
Q78,2026-09-09 19:15,2026-09-09 17:15,162.2,162.19,166.99,137.34,80.97,113.63,138.61,1034.0,162.2,23.59,SELL Spot,Settled
Q79,2026-09-09 19:30,2026-09-09 17:30,161.81,161.81,166.58,136.95,80.58,116.0,138.76,1035.17,232.96,94.2,SELL Spot,Settled
Q80,2026-09-09 19:45,2026-09-09 17:45,161.49,161.44,166.26,136.63,80.26,114.73,138.24,1031.27,161.49,23.25,SELL Spot,Settled
Q81,2026-09-09 20:00,2026-09-09 18:00,160.45,160.45,165.12,135.59,79.22,125.64,139.56,1041.13,145.06,5.5,SELL Spot,Settled
Q82,2026-09-09 20:15,2026-09-09 18:15,163.84,163.77,168.49,138.98,84.71,128.4,143.07,1067.27,145.07,2.0,SELL Spot,Settled
Q83,2026-09-09 20:30,2026-09-09 18:30,167.01,167.03,171.64,142.15,136.31,129.76,151.88,1133.04,49.82,102.06,SELL Spot,Settled
Q84,2026-09-09 20:45,2026-09-09 18:45,164.0,164.01,168.63,139.14,32.86,121.05,135.32,1009.48,73.03,62.29,SELL Spot,Settled
Q85,2026-09-09 21:00,2026-09-09 19:00,159.25,159.3,163.99,134.39,29.02,117.6,130.97,977.06,159.25,28.28,SELL Spot,Settled
Q86,2026-09-09 21:15,2026-09-09 19:15,157.57,157.55,162.25,132.71,27.34,115.63,129.21,963.87,157.57,28.36,SELL Spot,Settled
Q87,2026-09-09 21:30,2026-09-09 19:30,156.14,156.16,160.87,131.28,25.91,118.21,128.59,959.32,156.14,27.55,SELL Spot,Settled
Q88,2026-09-09 21:45,2026-09-09 19:45,154.97,155.01,159.6,130.11,104.02,128.32,139.45,1040.27,154.97,15.52,SELL Spot,Settled
Q89,2026-09-09 22:00,2026-09-09 20:00,148.79,148.77,154.32,123.93,107.59,104.89,131.24,979.08,148.79,17.55,SELL Spot,Settled
Q90,2026-09-09 22:15,2026-09-09 20:15,145.62,145.62,150.83,120.76,104.42,106.59,128.97,962.12,72.19,56.78,SELL Spot,Settled
Q91,2026-09-09 22:30,2026-09-09 20:30,142.16,142.14,147.18,117.3,88.46,130.94,129.44,965.6,202.33,72.89,SELL Spot,Settled
Q92,2026-09-09 22:45,2026-09-09 20:45,140.07,140.08,145.15,115.21,89.12,134.53,128.84,961.11,140.07,11.23,SELL Spot,Settled
Q93,2026-09-09 23:00,2026-09-09 21:00,143.57,143.53,148.73,118.71,92.62,126.27,130.01,969.87,143.57,13.56,SELL Spot,Settled
Q94,2026-09-09 23:15,2026-09-09 21:15,141.15,141.19,146.24,116.29,90.2,118.01,126.43,943.17,141.15,14.72,SELL Spot,Settled
Q95,2026-09-09 23:30,2026-09-09 21:30,140.85,140.86,146.04,115.99,89.9,119.78,126.56,944.11,151.57,25.01,SELL Spot,Settled
Q96,2026-09-09 23:45,2026-09-09 21:45,134.44,134.44,139.6,109.58,83.49,111.42,119.75,893.35,151.18,31.43,SELL Spot,Settled
